at_users,id,pictures,note_id,like_count,create_time,show_tags,content,user_info,ip_location,sub_comments,liked,sub_comment_cursor,sub_comment_has_more,sub_comment_count,status
[],67a20511000000002102f571,,66cbd1f7000000001f01802d,1,1738671377000,[],为什么要活着 活着好痛苦 死了肯定比活着好吧,京汻.,,[],False,,False,0,0
[],67a202dc000000001a039bba,,66cbd1f7000000001f01802d,0,1738670812000,[],唉不想读书啊想去赚钱，烦，苟着吧，什么时候开学呢，活着真没有意思，没有个真心喜欢我的人[笑哭R],阿芋泥波波,,[],False,,False,0,0
[],67a201c9000000001b033d11,,66cbd1f7000000001f01802d,0,1738670538000,[],一次又一次被抛弃，一点都不想谈恋爱了，都走吧，想走就快点走，但是不谈又不知道为了谁活着，不想给不缺爱的人献爱了,阿芋泥波波,,[],False,,False,0,0
[],67a2010e000000001a00f109,,66cbd1f7000000001f01802d,2,1738670351000,[],我爸妈把我当垃圾，又指望我找个有钱人，算咯，我只想找个穷男生但是真心喜欢我的[飞吻R],阿芋泥波波,,[],False,,False,0,0
[],67a0c0430000000020039999,,66cbd1f7000000001f01802d,0,1738588228000,[],当树洞！听倾诉，本人INFP.平时也经常安慰倾听身边的人。文明交流，不脏不带颜色，可提前说是否需要开导。可纯倾听当树洞。绝不透露任何个人信息，（基本素养！绝不外泄！）一个小时30r。,想上天的茄子🍆,,[],False,,False,0,0
[],67a067da000000001b03e56b,,66cbd1f7000000001f01802d,0,1738565595000,[],我也好难受，感觉自己陷入了虚无主义[失望R][哭惹R][哭惹R][哭惹R],小岛西岸来信,,[],False,,False,0,0
[],679ef310000000001a00d248,,66cbd1f7000000001f01802d,1,1738470161000,[],我不想活了，我死了，他们会不会后悔这样对我,a瑞雪,,"[{'user_info': {'user_id': '5e74d77d000000000100b9c9', 'nickname': '派派', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30msbcjmg4i5g5njkqtug9ee94t3ojno?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABg5NjTaG7oACp7lJnLx7F7HXoEDuky3Tu9cHwOzP9vWw='}, 'create_time': 1738778429000, 'id': '67a3a73d000000000a035e0c', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'at_users': [], 'like_count': '1', 'content': '不要，为自己活下去，会好起来的[飞吻R]', 'liked': False, 'show_tags': [], 'target_comment': {'user_info': {'user_id': '5c7849a8000000001101f0d1', 'nickname': 'a瑞雪', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/5c7849a8000000001101f0d1.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABoFPpGcVlgz1at81ifMnHjDJrN6ywl5-jAeIVF6C54Cs='}, 'id': '679ef310000000001a00d248'}}]",False,67a3a73d000000000a035e0c,True,3,0
[],679e5f1e000000002101e689,,66cbd1f7000000001f01802d,1,1738432286000,[],很累很累，每个年龄段都有数不完的糟心事，可是似乎没什么办法，关关难过关关过，不过每一段不顺心的经历也只是我们生命长河的一小段而已，所以难受烦心甚至痛苦都是暂时的，我们要相信美好幸福的事总会发生，并且为之努力 生命本没有意义，一切都是体验，而努力让自己的体验变得更好就是生命的意义，加油,Ffffffg,,[],False,,False,0,0
[],679e2523000000000c010e09,,66cbd1f7000000001f01802d,0,1738417444000,[],被男人骗了很多钱,金玉,,[],False,,False,0,0
[],679ce7a7000000000b00b6e6,,66cbd1f7000000001f01802d,0,1738336167000,[],很痛苦，孩子已经21岁了，把自己所有的不顺心都要加倍说给我听，这些年对她的好一件都不记得，还说我偏心小的。她像个永远不愿意长大的孩子，逼着我去听，去承担她所谓的痛苦。我说我也不想在这家待了，我太累了，她说那她就去死。。。。。,小米米,,"[{'id': '679ef8cf000000001b0378eb', 'status': 0, 'at_users': [], 'like_count': '0', 'user_info': {'user_id': '5a51bc9111be1053d97a95f1', 'nickname': '人间土豆', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/6452817eb2b360267e4466b5.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABoUuGN53eBKDedAffqVAOqm9skk5IS1ZXT_AE8cSvv0k='}, 'show_tags': [], 'note_id': '66cbd1f7000000001f01802d', 'content': '唉[哭惹R]可是可是我难受的时候也好希望妈妈可以听听我的倾诉，没有倾诉真的活不下去了', 'liked': False, 'create_time': 1738471631000, 'target_comment': {'id': '679ce7a7000000000b00b6e6', 'user_info': {'user_id': '5b71467e6b58b76219901701', 'nickname': '小米米', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d2mg41810004adj0t37s5o1cq4f410?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABCIycnnc_GRnQDskJ8_J_C0oTm-lzsIM80tt6G6HE9FA='}}}]",False,679ef8cf000000001b0378eb,False,1,0
[],679cb226000000001b02e2e3,,66cbd1f7000000001f01802d,0,1738322471000,[],生病生病生病，感觉就没好过[哭惹R]好难受好烦,哒哒萌,,[],False,,False,0,0
[],679a4d82000000000a02f22c,,66cbd1f7000000001f01802d,1,1738165634000,[],我不停地想把痛苦的事情想明白，要不然下次它还是会如潮水般把我淹没，一直折磨[哭惹R][哭惹R],Micchi,,[],False,,False,0,0
[],6793c54a0000000009020b85,,66cbd1f7000000001f01802d,2,1737737547000,[],不要为了活着 活着，结束我自己的大痛苦也是一种真真的解脱 对自己真正的解救“放生”活着只是为了活出价值和不痛苦仅此而已❗️,活在当下❗正念正行,,[],False,,False,0,3
[],67935c640000000021034abc,,66cbd1f7000000001f01802d,0,1737710692000,[],痛苦太大了，怎么也接受不了现实，甚至要欺骗自己的大脑才能好受一点[可怜R],momo,,[],False,,False,0,0
[],678e2ca00000000021035ed0,,66cbd1f7000000001f01802d,0,1737370784000,[],真的很痛苦，在学校被同学排挤，可能也有我自己的原因吧，成绩开始下滑，整个人飘飘然，说不去在意他们，又很难，天天会想到自己受到的一些不公平待遇，然后就心烦，只要我想走，他们就表现得很开心，我也不知道自己做了什么，好崩溃,陶比特,,"[{'id': '678e5546000000001b03626d', 'note_id': '66cbd1f7000000001f01802d', 'like_count': '1', 'liked': False, 'user_info': {'user_id': '56106bc93f0f3c586dd224cb', 'nickname': 'Pizzazzzz', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/608c03d40f9e8de81f247bc3.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB7cWXmDZE6Pk3tKVCkLfuRY58vnx2cLxy826-VBTAIMA='}, 'show_tags': [], 'create_time': 1737381191000, 'target_comment': {'id': '678e2ca00000000021035ed0', 'user_info': {'user_id': '66610b570000000003032769', 'nickname': '陶比特', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315h6s6dsgs605pj11dbgu9r9prpb8so?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABhtajvegD621jz9wos-S9OiJg1Lizr6ak8tK6PTZcwQ0='}}, 'status': 0, 'content': '孩子，人间正道是沧桑，你要庆幸没有沦落为身边的那些大多数。既然无法无视他们，那就凶回去，凶得理直气壮、凶得让他们无法反驳，从面前议论你变成背后议论你，再到不敢议论你。', 'at_users': []}]",False,678e5546000000001b03626d,True,3,0
[],678bb82f000000002103e594,,66cbd1f7000000001f01802d,1,1737209903000,[],去哪呢？！去哪里都很痛苦,小趴菜,,[],False,,False,0,0
[],678bb375000000001b033fe2,[],66cbd1f7000000001f01802d,3,1737208694000,[],我已经不能出门了,何处不相逢,,"[{'content': '为啥', 'at_users': [], 'like_count': '0', 'show_tags': [], 'create_time': 1737534612000, 'target_comment': {'id': '678bb375000000001b033fe2', 'user_info': {'user_id': '5f28b76200000000010000d6', 'nickname': '何处不相逢', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/5f28b76200000000010000d6.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABghNGaZvGAyLs0FIdRLAn0oFupW6n04sPDcybo2OxA-A='}}, 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'pictures': [], 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/63a83e7c762f6bc2e9565300.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABOWMbuJUDIfUoEBopUgqfakM6xLFTyM6XEZMwsITIbF8=', 'user_id': '5c570812000000001b00eec0', 'nickname': '扰七月'}, 'id': '6790ac94000000001b03cb26', 'liked': False}]",False,6790ac94000000001b03cb26,False,1,0
[],678a34e1000000001b0370dd,[],66cbd1f7000000001f01802d,2,1737110753000,[],每天光是睁开眼睛就是一种痛苦了 一天只会去想那些发生了后悔的事情 然后陷入绝望 真的要坚持不下去了,_你的燕g,,[],False,,False,0,0
[],678790d800000000210352a9,[],66cbd1f7000000001f01802d,2,1736937689000,[],我好难过，我想死，是不是消失了就好了,禾日田,,[],False,,False,0,0
[],67869e54000000001b03185c,[],66cbd1f7000000001f01802d,0,1736875605000,[],控制不住的回想 复盘 如果当初怎么样 结果是不是会不同 真的好痛苦 时间不会倒退不能重来 心都碎了 睡不着大晚上 或许是因为这是事情发生的第一天吧 其实也不是什么大事 不知道什么时候对于要花钱来弥补的错误特别纠结 希望下次能顺利。化悲愤为学习的动力吧 明天回家安顿好了就开始学数学 加油加油 大晚上不知道和谁说这些 就当是一个树洞了,jkmin,,[],False,,False,0,0
[],6786573a000000001b0395ff,[],66cbd1f7000000001f01802d,0,1736857403000,[],好累，不想活了[哭惹R],momo,,[],False,,False,0,0
[],6782e284000000002103def4,[],66cbd1f7000000001f01802d,0,1736630916000,[],20岁双相 让我痛苦的事太多了 细想就是没有解决办法 只有去死了。可能命运就是让我活到现在 可能之后命运又会把我推向另一个地方让我好起来 但是我觉得我等不到了 [哭惹R]我只有去死才能不用永远活的痛苦[哭惹R][哭惹R],孙慷.,,"[{'id': '6782e396000000002200834d', 'note_id': '66cbd1f7000000001f01802d', 'liked': False, 'like_count': '0', 'user_info': {'user_id': '5da3236600000000010031ff', 'nickname': '孙慷.', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e9v5n6610005nd34dj08cfvhvmk9g8?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB7z0C1VtCkk3XLEenNMGZU2FWekoQUkdHqRGB5IOxMDY='}, 'target_comment': {'id': '6782e284000000002103def4', 'user_info': {'xsec_token': 'AB7z0C1VtCkk3XLEenNMGZU2FWekoQUkdHqRGB5IOxMDY=', 'user_id': '5da3236600000000010031ff', 'nickname': '孙慷.', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e9v5n6610005nd34dj08cfvhvmk9g8?imageView2/2/w/120/format/jpg'}}, 'pictures': [], 'status': 0, 'content': '总有人会说 连死都不怕为什么怕活着 [哭惹R]生了病才会明白活着真的比死更痛苦[捂脸R]难熬的是每一天每一分钟都在考虑怎么熬过去 根本就不是在活着 是在硬熬[哭惹R]很累很累', 'at_users': [], 'show_tags': [], 'create_time': 1736631191000}]",False,6782e396000000002200834d,True,4,0
[],6782abfc000000001b034495,[],66cbd1f7000000001f01802d,2,1736616957000,[],我在家就很痛苦[哭惹R]即使短暂地在外面治愈了自己，我还是要回家面对让我痛苦的地方[哭惹R]每次都不想回家，放假了就想早点开学[哭惹R],阿白,,[],False,,False,0,0
[],6781db51000000002200844f,[],66cbd1f7000000001f01802d,0,1736563537000,[],毁容了[哭惹R][哭惹R],会好的,,"[{'show_tags': [], 'target_comment': {'id': '6781db51000000002200844f', 'user_info': {'nickname': '会好的', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bncq6dhgs6g5ofvpvc41h67tedcs30?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABoqtkN9j_OrpwIMOmIvq2FLvbX1KMbLqOUVYDm0aPJlQ=', 'user_id': '61ffcfd8000000001000c4c7'}}, 'id': '6786d130000000002200c5ca', 'note_id': '66cbd1f7000000001f01802d', 'content': '怎么了宝宝，你如果不介意可以跟我讲讲', 'at_users': [], 'user_info': {'user_id': '66a4978a000000001d0229fe', 'nickname': '一颗椰子猫', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/675264f53460b901d2829140.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABJFC0gHqEDiY2NEX3vZF4dHLTdv3cMEUBB-yd8Xr-0vE='}, 'status': 0, 'liked': False, 'like_count': '0', 'create_time': 1736888624000, 'pictures': []}]",False,6786d130000000002200c5ca,True,2,0
[],677dc0bf000000002200b6c1,[],66cbd1f7000000001f01802d,1,1736294592000,[],我看到我爸就很难受，他每天都在否定我，一不如他的意就否定我，真的感觉活的好累啊[哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R],小红薯653E7C67,,"[{'id': '6786d146000000002103eb7f', 'target_comment': {'id': '677dc0bf000000002200b6c1', 'user_info': {'user_id': '653e4fdd00000000300312c2', 'nickname': '小红薯653E7C67', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/645b65431e7abf18da7d1266.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB9gx5B8GDTd0MalEcjjUUOLsHTzy-LTZDInpDH5_DpcU='}}, 'pictures': [], 'liked': False, 'like_count': '0', 'user_info': {'user_id': '66a4978a000000001d0229fe', 'nickname': '一颗椰子猫', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/675264f53460b901d2829140.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABJFC0gHqEDiY2NEX3vZF4dHLTdv3cMEUBB-yd8Xr-0vE='}, 'show_tags': [], 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'content': '宝宝我理解[哭惹R]加油 自己过好自己的生活照顾好自己', 'at_users': [], 'create_time': 1736888647000}]",False,6786d146000000002103eb7f,True,2,0
[],677ce89a0000000021033e65,[],66cbd1f7000000001f01802d,2,1736239258000,[],最压抑的23 24过去 希望25可以有转机,好运快来！,,[],False,,False,0,0
[],677a585a000000001102d17b,[],66cbd1f7000000001f01802d,1,1736071259000,[],当痛苦到极致时，悲哀,一心,,[],False,,False,0,0
[],677423d300000000100188f2,"[{'info_list': [{'url': 'http://sns-webpic-qc.xhscdn.com/202503202303/4d1ad75321e1dd56f026f020018a1da8/comment/1040g2h030vtjte0tm0a000000000003rgbffjj8!nc_n_webp_mw_1', 'image_scene': 'WB_PRV'}, {'image_scene': 'WB_DFT', 'url': 'http://sns-webpic-qc.xhscdn.com/202503202303/b919b119520eb62a2e96cace2bb527e8/comment/1040g2h030vtjte0tm0a000000000003rgbffjj8!nd_whgt34_webp_wm_1'}], 'height': 750, 'width': 750, 'url_pre': 'http://sns-webpic-qc.xhscdn.com/202503202303/4d1ad75321e1dd56f026f020018a1da8/comment/1040g2h030vtjte0tm0a000000000003rgbffjj8!nc_n_webp_mw_1', 'url_default': 'http://sns-webpic-qc.xhscdn.com/202503202303/b919b119520eb62a2e96cace2bb527e8/comment/1040g2h030vtjte0tm0a000000000003rgbffjj8!nd_whgt34_webp_wm_1'}]",66cbd1f7000000001f01802d,1,1735664595000,[],,中韩夫妇泡菜猪🐷,,[],False,,False,0,0
[],6773e341000000000e00cfb5,[],66cbd1f7000000001f01802d,0,1735648066000,[],其实不想可是我真的好难过 觉得周围的人都带着有色眼镜看我 [哭惹R],shirt,,"[{'content': '[拥抱R][拥抱R][拥抱R]', 'like_count': '0', 'user_info': {'user_id': '668fe3c0000000000d025cad', 'nickname': '不斯量自南妄.', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318eaensqgq605pkfsf03cn5denpod6g?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB7tinlaysydNFNpiOieQlHfepkwKCCt-WHg4k-6qEt-s='}, 'pictures': [], 'id': '67757cb1000000000f031d5c', 'status': 0, 'liked': False, 'show_tags': [], 'create_time': 1735752881000, 'target_comment': {'id': '6773e341000000000e00cfb5', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ce7fosvgu005p2iea0k55cqmv2vmv0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABqKpia5S4y2syUWexozGX56nkMsvugbxzg5u96ll9rNg=', 'user_id': '64527281000000001002959a', 'nickname': 'shirt'}}, 'note_id': '66cbd1f7000000001f01802d', 'at_users': []}]",False,67757cb1000000000f031d5c,False,1,0
[],67714d8d0000000011001d96,[],66cbd1f7000000001f01802d,0,1735478670000,[],"心灵辅导师，可以倾听并理解和包容
你所有的痛苦，难受，委屈和不理解，
中途会对你进行开导、保证全程保密，
您的信息绝对不会有第三人知道，一单
十元不限时",Qllstizf,,[],False,,False,0,0
[],676d7954000000001102feab,[],66cbd1f7000000001f01802d,1,1735227733000,[],为什么是我[哭惹R][哭惹R][哭惹R]为什么是我失去父亲，为什么是我家庭支离破碎，为什么是我[哭惹R][哭惹R][哭惹R],奋斗的土豆,,"[{'like_count': '0', 'user_info': {'xsec_token': 'AB7tinlaysydNFNpiOieQlHfepkwKCCt-WHg4k-6qEt-s=', 'user_id': '668fe3c0000000000d025cad', 'nickname': '不斯量自南妄.', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318eaensqgq605pkfsf03cn5denpod6g?imageView2/2/w/120/format/jpg'}, 'show_tags': [], 'create_time': 1735752893000, 'id': '67757cbc000000001001834b', 'status': 0, 'content': '[拥抱R][拥抱R]', 'at_users': [], 'target_comment': {'id': '676d7954000000001102feab', 'user_info': {'user_id': '62efd91e000000001f0064a5', 'nickname': '奋斗的土豆', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bhqfkodgu005onfr4f7op55ptnluao?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABxsZ20WQEz4y5OQMQsCFU4oQ5zl27Qb8hV4MrpSsHRnw='}}, 'pictures': [], 'note_id': '66cbd1f7000000001f01802d', 'liked': False}]",False,67757cbc000000001001834b,True,2,0
[],676d29ee000000001200a871,[],66cbd1f7000000001f01802d,1,1735207407000,[],走出门 也哭  边跑步 边哭  对眼前看不到希望 每天压力好大,甘肃苦水玫瑰纯露,,[],False,,False,0,0
[],676c64d4000000000f0318ba,[],66cbd1f7000000001f01802d,2,1735156948000,[],这几天一直陷在坏情绪里，在听清净咒。 回想这10年过得真的好痛苦和累。各种破财，被偷被抢还出车祸做大手术休息两年。告诉自己一直要坚强，还时常会哭很难接受20几公分的疤痕。可好笑的是我们一家三代都是虔诚佛教徒，我母亲常年去庙里做义工捐助寺庙各种法会。我自己也救助动物，捐香火去寺庙。结局是10年各种磨难，我现在都不太信了。人家求富贵，我想要个平安都很难。 ps活着真的很累，苦难我也不想比较。,Ethan yang,,"[{'liked': False, 'like_count': '0', 'id': '676fbcb6000000001200e834', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'content': '会好的！', 'at_users': [], 'user_info': {'xsec_token': 'ABPeLFkbc6JRxxRfq0ICIpMzQIeKWb722iO0S_CSp5wWU=', 'user_id': '56c3127e4775a744e85bb74c', 'nickname': 'YCC🎊', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30t67j1okka0045kcjn97tdqc7dt0cqo?imageView2/2/w/120/format/jpg'}, 'show_tags': [], 'create_time': 1735376054000, 'target_comment': {'id': '676c64d4000000000f0318ba', 'user_info': {'user_id': '595c39e482ec394370cf85d9', 'nickname': 'Ethan yang', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/636e43b39b20bc76f13bcec6.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABM8qWDozjHAiuUFPABqgGl0-1_FnRuuqUkchERopMXPk='}}, 'pictures': []}]",False,676fbcb6000000001200e834,True,2,3
